year,company,cik,SIC,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2020,"United Airlines Holdings, Inc.",100517,4512,0.0549084858569051,0.5278362661713001,1.0,0.9815493822097778,0.0271493212669683,0.3935737805441022,0.0,0.0,0.2705144517809683,0.475739857231295
2020,VERIZON COMMUNICATIONS INC,732712,4813,0.0031645569620253,0.9217262864112854,0.037037037037037,0.8040945827960968,0.0032733224222585,0.1343344151973724,0.0084656084656084,-0.3149581328034401,0.0129851312217323,0.3862992879003286
2020,"WEC ENERGY GROUP, INC.",783325,4931,0.5409090909090909,0.0334504959056106,0.49667994687915,0.170372721734133,0.0,0.0,0.2292161520190023,0.081765073390166,0.3167012974518108,0.0713970727574774
2020,"WILLIAMS COMPANIES, INC.",107263,4922,0.37821482602118,0.3299585767537355,0.1672597864768683,0.3355640720655309,0.2997685185185185,0.3602575390639222,0.1924792861695347,0.4255517233002758,0.2594306042965254,0.3628329777958661
2020,WYNN RESORTS LTD,1174922,7011,0.0439560439560439,0.0391207267530262,0.0367454068241469,0.8725506791046688,0.0154639175257731,0.4357509762048721,0.0081411126187245,0.770863726735115,0.0260766202311721,0.5295715271994206
2020,Walmart Inc.,104169,5331,0.0416666666666666,0.7274174036887976,0.0379310344827586,0.3135823891921477,0.0311688311688311,0.3256332868089278,0.0,0.0,0.0276916330795641,0.3416582699224683
2020,Xylem Inc.,1524472,3561,0.2040816326530612,0.1516540555452758,0.2147651006711409,0.1860090875610088,0.0,0.0,0.0,0.0,0.1047116833310505,0.0844157857765711
2020,Zoetis Inc.,1555280,2834,0.0253164556962025,0.2092473655939102,0.0905172413793103,0.6399025268010086,0.0732026143790849,0.6145792905174728,0.0,0.0,0.0472590778636494,0.3659322957280979
2020,CARMAX INC,1170010,5521,0.0803212851405622,-0.1583076972514391,0.0197044334975369,0.8081026747822762,0.0325732899022801,0.0840896335740884,0.0264150943396226,0.1073072119837715,0.0397535257200004,0.2102979557721742
2020,DXC Technology Co,1688568,7374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,MICROCHIP TECHNOLOGY INC,827054,3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,TAKE TWO INTERACTIVE SOFTWARE INC,946581,7372,0.0,0.0,0.016867469879518,0.6788644982235772,0.0144927536231884,0.4243552312254905,0.0,0.0,0.0078400558756766,0.2758049323622669
2020,AUTOMATIC DATA PROCESSING INC,8670,7374,0.0066666666666666,0.3735085092484951,0.0245901639344262,0.6631579169382652,0.01,0.2462236930926641,0.0,0.0,0.0103142076502732,0.3207225298198561
2020,CINTAS CORP,723254,7372,0.1636363636363636,0.0445293428169356,0.1317829457364341,0.8078470002202427,0.0765217391304347,0.4394417774270881,0.0,0.0,0.0929852621258081,0.3229545301160666
2020,ESTEE LAUDER COMPANIES INC,1001250,2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,"Lamb Weston Holdings, Inc.",1679273,3559,0.0159574468085106,0.7883620858192444,0.0785868781542898,0.5904471472315832,0.0537153088630259,0.5618364565074444,0.0313204710598847,0.580113735973835,0.0448950262214277,0.6301898563830267
