year,company,cik,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2022,PINNACLE WEST CAPITAL CORP,764622,0.5008,0.07952277919950006,0.40460526315789475,0.49730644365999754,0.0,0.0,0.1782693558880937,0.23931163611964587,0.2709186547614971,0.20403521474478586
2022,PPG INDUSTRIES INC,79879,0.36585365853658536,0.12295986852712101,0.11,0.5344788824970071,0.08423913043478261,0.39750789093875116,0.07101449275362319,0.532448274064429,0.15777682043124777,0.3968487290068271
2022,PPL Corp,922224,0.4697802197802198,0.09433794120729666,0.30434782608695654,0.7189790432873581,0.20255474452554745,0.21386181237595575,0.1726984126984127,0.1744751053150086,0.28734530077278414,0.3004134755464048
2022,PUBLIC SERVICE ENTERPRISE GROUP INC,788784,0.3675799086757991,0.05320575354354722,0.391812865497076,0.5001602410269317,0.3013392857142857,0.08196417813499769,0.21184022824536378,0.21589096718364292,0.31814307203313114,0.21280528497227985
2022,Philip Morris International Inc.,1413329,0.17721518987341772,0.3080805270666523,0.0735930735930736,0.7703931103734409,0.06791338582677166,0.23647217906039694,0.0108499095840868,0.2176855051269134,0.08239288971933745,0.38315783040685086
2022,"Prologis, Inc.",1045609,0.1346153846153846,-0.266614878816264,0.13983050847457626,0.8839091179948865,0.024691358024691357,0.13098725862801075,0.0,0.0,0.07478431277866306,0.1870703744516583
2022,RAYTHEON TECHNOLOGIES CORP,101829,0.11594202898550725,0.2599515399585168,0.08653846153846154,0.784914135777702,0.019374068554396422,0.3121958071222672,0.019762845849802372,0.3166490726172924,0.06040435123204189,0.4184276388689446
2022,"REGENERON PHARMACEUTICALS, INC.",872589,0.008902077151335312,0.34539200613896054,0.011976047904191617,0.6930726140737533,0.0028328611898017,0.21389295160770416,0.0,0.0,0.005927746561332157,0.3130893929551045
2022,ROBERT HALF INTERNATIONAL INC.,315213,0.0,0.0,0.06077348066298342,0.8717890276827596,0.0041841004184100415,-0.9668530225753784,0.0,0.0,0.016239395270348365,-0.023765998723154713
2022,"ROSS STORES, INC.",745732,0.006369426751592357,0.03305844962596893,0.08374384236453201,0.9120472827378441,0.024390243902439025,0.6540481120347976,0.0033112582781456954,0.8559315204620361,0.029453692824177275,0.6137713412151617
2022,ROYAL CARIBBEAN CRUISES LTD,884887,0.14153132250580047,0.04507404437563459,0.09195402298850575,0.6707135302131064,0.02877697841726619,0.10525614799310763,0.0,0.0,0.0655655809778931,0.20526093064546216
2022,SCHLUMBERGER LIMITED/NV,87347,0.38823529411764707,-0.37252812747928227,0.3629032258064516,0.7044524995817079,0.05263157894736842,-0.15684439738591513,0.027247956403269755,0.19364402629435062,0.2077545138186842,0.09218100025271528
2022,SEMPRA ENERGY,1032208,0.47596153846153844,0.023306780598229833,0.3057324840764331,0.5392357610528253,0.24543610547667344,0.12029484970387348,0.0,0.0,0.25678253200366125,0.17070934783873218
2022,SHERWIN WILLIAMS CO,89800,0.075,0.4361538576583068,0.17040358744394618,0.673953218875747,0.038461538461538464,0.45446552941575646,0.05939524838012959,0.5082408686930483,0.08581509357140356,0.5182033686607146
2022,SIMON PROPERTY GROUP INC /DE/,1063761,0.025,0.5714733451604843,0.07894736842105263,0.8764765516475395,0.009823182711198428,0.5484513238072395,0.008353221957040573,0.48930214451892035,0.030530943272322905,0.6214258412835459
2022,SOUTHERN CO,92122,0.49162011173184356,0.06967424863780086,0.5361842105263158,0.41595586900102216,0.0,0.0,0.31001727115716754,0.224741208079092,0.33445539835383176,0.17759283142947876
2022,"STANLEY BLACK & DECKER, INC.",93556,0.12560386473429952,0.19151895937438196,0.09287925696594428,0.5986184238145749,0.06407766990291262,0.12425957936229128,0.08234217749313816,0.3105194202727742,0.09122574227407365,0.3062290957060056
2022,TARGET CORP,27419,0.011111111111111112,-0.8155825734138489,0.09803921568627451,0.8290988390644392,0.017094017094017096,-0.03204707056283951,0.0076726342710997444,-0.03045049061377843,0.03347924454062561,-0.012245323881506915
2022,TRIMBLE INC.,864749,0.0,0.0,0.055384615384615386,0.6393504228649868,0.016666666666666666,-0.1963546097278595,0.009881422924901186,-0.10034136548638344,0.02048317624404581,0.08566361191268596
2022,"United Airlines Holdings, Inc.",100517,0.2459016393442623,-0.1553895276749418,0.12011173184357542,0.7473243184301049,0.03225806451612903,0.18127134777605533,0.010447761194029851,0.15772198459931783,0.10217979922449914,0.23273203078263408
2022,VERIZON COMMUNICATIONS INC,732712,0.00974025974025974,0.6630103588104248,0.07142857142857142,0.8071193032794528,0.008333333333333333,0.10149020825823148,0.015625,-0.3386607751250267,0.026281791125541125,0.3082397738057706
2022,VORNADO REALTY TRUST,899689,0.19318181818181818,-0.10808687043540618,0.06876790830945559,0.7508171169708172,0.01567398119122257,0.8154724478721619,0.022280471821756225,0.2748218761647449,0.07497604487606314,0.43325614264307943
2022,"WEC ENERGY GROUP, INC.",783325,0.5581395348837209,0.028757162831930652,0.4945652173913043,0.43322030372999526,0.3224679860302678,0.035989709427102806,0.2581796549672814,0.10797308323999291,0.4083380983181436,0.1514850648072554
2022,"WILLIAMS COMPANIES, INC.",107263,0.4267990074441687,0.07858649081398927,0.3469387755102041,0.670242408253983,0.275,0.01334341900882783,0.1561712846347607,0.32205181256417303,0.3012272668972834,0.27105603266024325
2022,WYNN RESORTS LTD,1174922,0.04776119402985075,-0.1831356342881918,0.04371584699453552,0.8512432221323252,0.007853403141361256,0.09364954630533855,0.004431314623338257,0.503775916993618,0.025940439697271445,0.31638326278577245
2022,Walmart Inc.,104169,0.0,0.0,0.023809523809523808,0.31336198268192156,0.02425876010781671,0.41147837084200645,0.0,0.0,0.01201707097933513,0.18121008838098202
2022,Xylem Inc.,1524472,0.3559322033898305,-0.009270722489981424,0.14736842105263157,0.6821413579884739,0.1038374717832957,-0.03574177136887675,0.06511627906976744,0.33639946832720724,0.1680635938238813,0.24338208311420573
2022,Zoetis Inc.,1555280,0.013850415512465374,0.534741397202015,0.27906976744186046,0.6548050555090109,0.054989816700611,0.5179533850815561,0.035897435897435895,0.5254891730312791,0.09595185888809317,0.5582472527059653
2022,BROWN FORMAN CORP,14693,0.06405693950177936,-0.13554900418967009,0.10740740740740741,0.7247940869680767,0.06637649619151251,0.32455150175412173,0.0,0.0,0.05946021077517482,0.22844914613313208
2022,CARMAX INC,1170010,0.07851239669421488,-0.16752178873866796,0.03333333333333333,0.640318534203938,0.021164021164021163,-0.2528414102271199,0.0,0.0,0.033252437797892345,0.054988833809537535
2022,"CONSTELLATION BRANDS, INC.",16918,0.12416107382550336,0.686758966713741,0.0,0.0,0.013725490196078431,0.3187948444059917,0.0,0.0,0.034471641005395445,0.25138845277993316
2022,DXC Technology Co,1688568,0.09090909090909091,-0.09838545981508034,0.05566218809980806,0.8491076729420958,0.0,0.0,0.002824858757062147,0.9411412179470062,0.03734903444149028,0.4229658577685054
2022,MICROCHIP TECHNOLOGY INC,827054,0.04945054945054945,0.20043285025490654,0.05818181818181818,0.6261551330098882,0.0031446540880503146,0.06261426210403442,0.0,0.0,0.027694255430104488,0.2223005613422073
2022,TAKE TWO INTERACTIVE SOFTWARE INC,946581,0.01345668629100084,0.6060017044655979,0.0,0.0,0.0028011204481792717,0.3260599374771118,0.0,0.0,0.004064451684795028,0.23301541048567742
2022,"Under Armour, Inc.",1336917,0.06995884773662552,-0.08684998411027824,0.06069364161849711,0.5743775776631775,0.02857142857142857,0.0342047702182423,0.010385756676557863,0.30194301903247833,0.04240241865077727,0.205918845700905
2022,AUTOMATIC DATA PROCESSING INC,8670,0.009836065573770493,0.14428321520487467,0.02,0.6508761464307705,0.017985611510791366,0.14918161556124687,0.0014619883040935672,0.619606077671051,0.012320916347163856,0.39098676371698576
2022,CINTAS CORP,723254,0.1827956989247312,0.050857290187302756,0.1875,0.6571323276945839,0.08892921960072596,0.4516333785592293,0.015655577299412915,0.4992075152695179,0.11872012395621752,0.4147076279276585
2022,ESTEE LAUDER COMPANIES INC,1001250,0.0,0.0,0.059880239520958084,0.6669192925095558,0.01834862385321101,0.8899615406990051,0.0,0.0,0.019557215843542274,0.3892202083021402
2022,"Lamb Weston Holdings, Inc.",1679273,0.045,0.11855186356438531,0.109717868338558,0.7810229263135365,0.03146853146853147,0.5743904759486517,0.0074850299401197605,0.6187960714101791,0.048417857436802304,0.5231903343091882
